Eviction ID,Address,City,State,Eviction Notice Source Zipcode,File Date,Non Payment,Breach,Nuisance,Illegal Use,Failure to Sign Renewal,Access Denial,Unapproved Subtenant,Owner Move In,Demolition,Capital Improvement,Substantial Rehab,Ellis Act WithDrawal,Condo Conversion,Roommate Same Unit,Other Cause,Late Payments,Lead Remediation,Development,Good Samaritan Ends,Constraints Date,Supervisor District,Neighborhoods - Analysis Boundaries,Location
M050661,0 Block Of Mcallister  Street,San Francisco,CA,94102,04/18/2005,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Tenderloin,POINT (-122.41259697084415 37.781119212307715)
M050658,0 Block Of Turk  Street,San Francisco,CA,94102,04/18/2005,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Tenderloin,POINT (-122.4098537304429 37.783386238072765)
M050656,3600 Block Of 25th  Street,San Francisco,CA,94110,04/18/2005,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,8,Mission,POINT (-122.42207637560729 37.750356200703834)
M050660,0 Block Of Mcallister  Street,San Francisco,CA,94102,04/18/2005,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Tenderloin,POINT (-122.41259697084415 37.781119212307715)
M050664,0 Block Of Turk  Street,San Francisco,CA,94102,04/18/2005,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Tenderloin,POINT (-122.4098537304429 37.783386238072765)
M050665,700 Block Of Natoma  Street,San Francisco,CA,94103,04/18/2005,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,South of Market,POINT (-122.41288941549126 37.7760099213888)
M050662,600 Block Of Ellis  Street,San Francisco,CA,94109,04/18/2005,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Tenderloin,POINT (-122.41687802848763 37.784288091664706)
M050655,2200 Block Of Sacramento  Street,San Francisco,CA,94115,04/18/2005,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,2,Pacific Heights,POINT (-122.42992541209281 37.79041002938988)
M050657,0 Block Of Turk  Street,San Francisco,CA,94102,04/18/2005,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Tenderloin,POINT (-122.4098537304429 37.783386238072765)
M050663,400 Block Of 14th  Avenue,San Francisco,CA,94118,04/18/2005,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,1,Outer Richmond,POINT (-122.47284533062005 37.77966425257889)
M050652,4300 Block Of Clement  Street,San Francisco,CA,94121,04/15/2005,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,1,Outer Richmond,POINT (-122.50576340011722 37.78099645747805)
M050654,500 Block Of Natoma  Street,San Francisco,CA,94103,04/15/2005,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,South of Market,POINT (-122.40829861956725 37.77976711509446)
M050653,0 Block Of Langton  Street,San Francisco,CA,94103,04/15/2005,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,South of Market,POINT (-122.40920248816049 37.77689582106474)
M050651,5500 Block Of Diamond Heights  Boulevard,San Francisco,CA,94131,04/15/2005,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,,8,Glen Park,POINT (-122.43614260507145 37.739404355618376)
M050502,200 Block Of Raymond  Avenue,San Francisco,CA,94134,04/14/2005,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,04/11/2008,10,Visitacion Valley,POINT (-122.40810307291734 37.713564106591264)
M050649,100 Block Of Parker  Avenue,San Francisco,CA,94118,04/14/2005,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,2,Presidio Heights,POINT (-122.45435103426259 37.78282089575968)
M050650,100 Block Of Parker  Avenue,San Francisco,CA,94118,04/14/2005,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,2,Presidio Heights,POINT (-122.45435103426259 37.78282089575968)
M050595,2500 Block Of Bryant  Street,San Francisco,CA,94110,04/14/2005,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,,9,Mission,POINT (-122.40927557948852 37.753595690017974)
M050671,200 Block Of Scott  Street,San Francisco,CA,94117,04/13/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,5,Haight Ashbury,POINT (-122.43539983351275 37.77195743799195)
M050674,0 Block Of Vulcan  Street,San Francisco,CA,94114,04/13/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,8,Castro/Upper Market,POINT (-122.4411310831446 37.7635166175911)
M050673,0 Block Of Vulcan  Street,San Francisco,CA,94114,04/13/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,8,Castro/Upper Market,POINT (-122.4411310831446 37.7635166175911)
M050593,0 Block Of Boardman  Place,San Francisco,CA,94103,04/13/2005,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,South of Market,POINT (-122.40263861677748 37.77427725388673)
M050592,0 Block Of Boardman  Place,San Francisco,CA,94103,04/13/2005,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,,6,South of Market,POINT (-122.40263861677748 37.77427725388673)
M050670,200 Block Of Scott  Street,San Francisco,CA,94117,04/13/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,5,Haight Ashbury,POINT (-122.43539983351275 37.77195743799195)
M050594,0 Block Of Stanyan  Street,San Francisco,CA,94118,04/13/2005,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,
M050501,3600 Block Of 26th  Street,San Francisco,CA,94110,04/13/2005,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,04/11/2008,8,Mission,POINT (-122.42192252627262 37.748756902968076)
M050590,600 Block Of Cole  Street,San Francisco,CA,94117,04/12/2005,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,,5,Haight Ashbury,POINT (-122.45068430760233 37.769050695786206)
M050591,2400 Block Of 17th  Avenue,San Francisco,CA,94110,04/12/2005,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,7,West of Twin Peaks,POINT (-122.47355726825343 37.742210276332635)
M050672,1600 Block Of Fulton  Street,San Francisco,CA,94117,04/12/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,5,Lone Mountain/USF,POINT (-122.44396711697622 37.77617555123896)
M050581,200 Block Of 11th  Street,San Francisco,CA,94103,04/11/2005,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,,6,Mission,POINT (-122.41474612418077 37.77236525254514)
M050500,0 Block Of Mirabel  Avenue,San Francisco,CA,94110,04/11/2005,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,04/07/2008,9,Bernal Heights,POINT (-122.4165161578315 37.74651861553407)
M050588,4300 Block Of 17th  Street,San Francisco,CA,94114,04/11/2005,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,8,Castro/Upper Market,POINT (-122.44154333135384 37.76215980041072)
M050583,800 Block Of Green  Street,San Francisco,CA,94133,04/11/2005,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,3,Russian Hill,POINT (-122.41311790698637 37.79904592079125)
M050585,700 Block Of Lombard  Street,San Francisco,CA,94133,04/11/2005,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,3,North Beach,POINT (-122.41333916974256 37.80284565187656)
M050499,1400 Block Of Shotwell  Street,San Francisco,CA,94110,04/11/2005,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,9,Bernal Heights,POINT (-122.41497170264252 37.74629963358831)
M050587,0 Block Of Newell  Street,San Francisco,CA,94133,04/11/2005,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,3,North Beach,POINT (-122.41360053767352 37.80299662999464)
M050586,200 Block Of Sadowa  Street,San Francisco,CA,94112,04/11/2005,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,11,Oceanview/Merced/Ingleside,POINT (-122.46079766715965 37.712229717085606)
M050584,700 Block Of Lombard  Street,San Francisco,CA,94133,04/11/2005,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,3,North Beach,POINT (-122.41333916974256 37.80284565187656)
M050589,4300 Block Of 17th  Street,San Francisco,CA,94114,04/11/2005,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,8,Castro/Upper Market,POINT (-122.44154333135384 37.76215980041072)
M050582,800 Block Of Green  Street,San Francisco,CA,94133,04/11/2005,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,3,Russian Hill,POINT (-122.41311790698637 37.79904592079125)
M050497,1700 Block Of 12th  Avenue,San Francisco,CA,94122,04/08/2005,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,04/01/2008,7,Inner Sunset,POINT (-122.46889138643206 37.75583085494624)
M050580,1200 Block Of Hampshire  Street,San Francisco,CA,94110,04/08/2005,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,9,Mission,POINT (-122.40728407608664 37.752104277623964)
M050498,1400 Block Of Leavenworth  Street,San Francisco,CA,94107,04/08/2005,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,04/06/2008,3,Nob Hill,POINT (-122.41631390217006 37.79434348343556)
M050578,300 Block Of Larkin  Street,San Francisco,CA,94102,04/08/2005,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Tenderloin,POINT (-122.4169782828954 37.78096763958436)
M050579,1200 Block Of Hampshire  Street,San Francisco,CA,94110,04/08/2005,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,,9,Mission,POINT (-122.40728407608664 37.752104277623964)
M050576,600 Block Of 48th  Avenue,San Francisco,CA,94121,04/07/2005,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,1,Outer Richmond,POINT (-122.50919472479063 37.77563546492269)
M050495,400 Block Of Point Lobos  Avenue,San Francisco,CA,94121,04/07/2005,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,04/05/2008,1,Outer Richmond,POINT (-122.50810748224474 37.77999536424217)
M050577,500 Block Of South Van Ness  Avenue,San Francisco,CA,94110,04/07/2005,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,9,Mission,POINT (-122.41747849169744 37.76437320954438)
M050496,0 Block Of Borica  Street,San Francisco,CA,94127,04/07/2005,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,04/06/2005,7,West of Twin Peaks,POINT (-122.46835191342724 37.72264095750414)
M050489,1300 Block Of Jones  Street Penthouse,San Francisco,CA,94109,04/06/2005,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,04/05/2008,3,Nob Hill,POINT (-122.41449049516258 37.793675095664995)
M050575,500 Block Of South Van Ness  Avenue,San Francisco,CA,94110,04/06/2005,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,9,Mission,POINT (-122.41747849169744 37.76437320954438)
M050737,2200 Block Of Leavenworth  Street,San Francisco,CA,94133,04/06/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,3,Russian Hill,POINT (-122.4178533267743 37.80196177094955)
M050574,2600 Block Of San Jose  Avenue,San Francisco,CA,94112,04/06/2005,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,11,Oceanview/Merced/Ingleside,POINT (-122.45161266512376 37.71482397119467)
M050503,600 Block Of Natoma  Street,San Francisco,CA,94103,04/06/2005,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,04/05/2008,6,South of Market,POINT (-122.41109695254208 37.77757755046942)
M050572,3600 Block Of Vicente  Street,San Francisco,CA,94121,04/06/2005,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,4,Sunset/Parkside,POINT (-122.5059283196776 37.737927080987475)
